Prog,Lit,Intervalo,Metric,Time,Mass
240,a_7,"[0,8965-0,9868]",0.9926,11.87,0.9893
241,~a_3,"[0,9627-1,0000]",0.9865,19.25,0.9836
241,~a_7,"[0,7307-0,9880]",0.9910,19.44,0.9836
242,a_6,"[0,8286-1,0000]",0.9903,13.99,0.9860
242,~a_7,"[0,0563-0,1453]",0.9896,14.06,0.9860
243,d_16,"[0,9805-1,0000]",0.9813,27.28,0.9810
243,a_7,"[0,7765-0,9950]",0.9856,28.00,0.9810
244,a_0,"[0,9402-1,0000]",0.9859,15.73,0.9836
245,d_14,"[0,9368-1,0000]",0.9817,15.01,0.9807
246,d_17,"[0,8489-1,0000]",0.9892,22.79,0.9881
246,~a_7,"[0,8541-0,9839]",0.9909,22.71,0.9881
247,~a_7,"[0,0395-0,2019]",0.9846,17.20,0.9804
248,a_8,"[0,1852-0,2096]",0.9941,6.39,0.9932
249,d_9,"[0,8182-1,0000]",0.9885,18.17,0.9842
249,a_6,"[0,9539-1,0000]",0.9858,18.12,0.9842
249,~a_8,"[0,8948-0,9189]",0.9853,18.53,0.9842
250,a_0,"[0,9869-1,0000]",0.9871,12.17,0.9870
251,a_1,"[0,9690-1,0000]",0.9879,16.70,0.9861
251,~a_5,"[0,9674-1,0000]",0.9882,16.84,0.9861
251,a_8,"[0,8639-0,9617]",0.9891,17.11,0.9861
252,d_12,"[0,7771-1,0000]",0.9876,20.14,0.9855
254,a_7,"[0,8333-0,9973]",0.9905,19.34,0.9849
256,~a_6,"[0,8891-1,0000]",0.9916,22.01,0.9866
257,a_0,"[0,9159-1,0000]",0.9871,21.93,0.9846
257,~a_7,"[0,6446-0,9046]",0.9915,22.06,0.9846
257,a_7,"[0,0954-0,3554]",0.9915,21.84,0.9846
258,~d_18,"[0,7620-1,0000]",0.9908,17.37,0.9863
258,a_6,"[0,7509-1,0000]",0.9912,17.38,0.9863
258,~a_7,"[0,6178-0,9937]",0.9923,17.49,0.9863
259,~a_0,"[0,9170-1,0000]",0.9867,18.17,0.9848
260,~a_7,"[0,7013-0,8545]",0.9898,23.87,0.9878
261,~d_16,"[0,8931-1,0000]",0.9921,13.67,0.9898
261,a_6,"[0,7670-1,0000]",0.9964,13.66,0.9898
262,a_4,"[0,9572-1,0000]",0.9859,15.79,0.9836
262,a_5,"[0,8127-1,0000]",0.9900,15.92,0.9836
262,~a_7,"[0,8565-0,9413]",0.9865,15.93,0.9836
263,~d_13,"[0,9779-1,0000]",0.9876,18.21,0.9864
