Prog,Lit,Intervalo,Metric,Time,Mass
175,a_7,"[0,0055-0,9917]",0.0138,0.75,0.0138
176,d_15,"[0,0089-1,0000]",0.0089,0.61,0.0089
177,d_11,"[0,0389-1,0000]",0.0389,0.17,0.0389
177,~a_6,"[0,0389-1,0000]",0.0389,0.17,0.0389
177,a_7,"[0,0389-1,0000]",0.0389,0.17,0.0389
179,a_4,"[0,1172-1,0000]",0.1172,0.40,0.1172
179,a_5,"[0,1172-1,0000]",0.1172,0.37,0.1172
180,d_15,"[0,0002-1,0000]",0.0002,0.17,0.0002
180,a_7,"[0,0002-1,0000]",0.0003,0.17,0.0002
181,d_11,"[0,0000-1,0000]",0.0000,0.10,0.0001
181,~a_8,"[0,0001-1,0000]",0.0001,0.10,0.0001
182,d_9,"[0,0003-1,0000]",0.0003,0.13,0.0003
182,a_5,"[0,0003-1,0000]",0.0003,0.12,0.0003
182,~a_8,"[0,0000-0,9999]",0.0001,0.14,0.0003
184,~d_9,"[0,0000-1,0000]",0.0000,0.04,0.0000
184,a_6,"[0,0000-1,0000]",0.0000,0.04,0.0000
184,a_8,"[0,0000-1,0000]",0.0000,0.04,0.0000
185,~a_7,"[0,0035-0,9951]",0.0087,0.47,0.0084
186,d_17,"[0,0000-1,0000]",0.0000,0.74,0.0000
187,d_17,"[0,0038-1,0000]",0.0038,0.37,0.0038
188,d_11,"[0,0005-1,0000]",0.0005,0.42,0.0005
188,~a_8,"[0,0005-1,0000]",0.0005,0.43,0.0005
188,a_8,"[0,0000-0,9995]",0.0005,0.46,0.0005
189,a_8,"[0,0000-1,0000]",0.0000,0.08,0.0000
190,d_13,"[0,0003-1,0000]",0.0004,0.46,0.0007
191,~d_13,"[0,0032-1,0000]",0.0032,0.72,0.0032
191,a_6,"[0,0032-1,0000]",0.0034,0.71,0.0032
191,~a_7,"[0,0032-1,0000]",0.0032,0.72,0.0032
192,a_8,"[0,0797-1,0000]",0.0797,0.66,0.0797
192,~a_7,"[0,0797-1,0000]",0.0797,0.71,0.0797
193,d_12,"[0,0057-1,0000]",0.0068,0.67,0.0169
193,a_7,"[0,0112-0,9943]",0.0169,0.69,0.0169
194,d_13,"[0,0000-1,0000]",0.0000,0.20,0.0000
194,a_5,"[0,0000-1,0000]",0.0000,0.20,0.0000
194,a_7,"[0,0000-1,0000]",0.0000,0.20,0.0000
196,a_6,"[0,0000-1,0000]",0.0000,0.09,0.0250
196,a_7,"[0,0000-1,0000]",0.0000,0.09,0.0250
197,a_3,"[0,0111-1,0000]",0.0111,0.46,0.0113
197,a_6,"[0,0113-1,0000]",0.0113,0.45,0.0113
197,~a_7,"[0,0000-0,9887]",0.0113,0.53,0.0113
198,d_12,"[1,5020-1,0000]",1.5020,0.13,1.5020
198,~a_5,"[1,5020-1,0000]",1.5052,0.12,1.5020
198,a_8,"[0,0000--0,5020]",1.5067,0.13,1.5020
199,d_14,"[0,0108-1,0000]",0.0108,0.40,0.0108
199,a_7,"[0,0108-1,0000]",0.0108,0.41,0.0108
199,~a_7,"[0,0000-0,9892]",0.0108,0.40,0.0108
200,~a_1,"[0,0001-1,0000]",0.0001,0.21,0.0001
200,a_7,"[0,0001-1,0000]",0.0001,0.21,0.0001
201,d_13,"[0,0086-1,0000]",0.0086,0.79,0.0086
201,a_7,"[0,0086-1,0000]",0.0086,0.84,0.0086
201,a_9,"[0,0000-0,9914]",0.0086,0.85,0.0086
202,d_10,"[0,0002-1,0000]",0.0002,0.04,0.0002
202,a_8,"[0,0002-1,0000]",0.0002,0.04,0.0002
204,a_1,"[0,1283-1,0000]",0.1283,0.50,0.1283
204,a_7,"[0,1283-1,0000]",0.1283,0.54,0.1283
205,~d_17,"[0,0108-1,0000]",0.0109,0.29,0.0108
