Prog,Lit,Intervalo,Metric,Time,Mass
267,~a_7,"[0,0862-0,2482]",0.9597,0.69,0.9405
268,~a_7,"[0,0756-0,2357]",0.9571,0.67,0.9436
269,a_2,"[0,8832-1,0000]",0.9147,0.87,0.9123
269,a_8,"[0,8066-0,9277]",0.9272,0.89,0.9123
270,d_12,"[0,9491-1,0000]",0.9502,0.34,0.9491
270,~a_9,"[0,1324-0,2744]",0.9665,0.38,0.9491
271,d_11,"[0,9269-1,0000]",0.9425,0.84,0.9391
272,d_13,"[0,8873-1,0000]",0.9311,0.75,0.9190
273,~d_13,"[0,7790-1,0000]",0.9024,0.84,0.8991
273,a_8,"[0,0790-0,2706]",0.9252,0.87,0.8991
274,~a_6,"[0,7507-1,0000]",0.9696,0.70,0.9406
277,a_1,"[0,9061-1,0000]",0.9494,0.65,0.9362
277,a_6,"[0,9235-1,0000]",0.9412,0.63,0.9362
277,a_7,"[0,8267-0,8904]",0.9389,0.67,0.9362
279,~d_19,"[0,9157-1,0000]",0.9204,0.71,0.9157
280,~a_9,"[0,0316-0,2802]",0.9410,0.86,0.9071
281,d_11,"[0,8866-1,0000]",0.9469,0.48,0.9408
282,d_16,"[0,9437-1,0000]",0.9437,0.69,0.9437
282,a_5,"[0,8993-1,0000]",0.9706,0.66,0.9437
282,~a_9,"[0,0253-0,3066]",0.9676,0.70,0.9437
283,a_2,"[0,8470-1,0000]",0.9121,0.78,0.9015
283,a_9,"[0,7491-0,9998]",0.9347,0.78,0.9015
283,~a_8,"[0,6420-0,8983]",0.9423,0.81,0.9015
284,a_7,"[0,0000-0,1670]",0.9449,0.76,0.9181
285,~a_5,"[0,7906-1,0000]",0.9443,0.81,0.9236
285,~a_7,"[0,0000-0,1097]",0.9367,0.87,0.9236
288,a_3,"[0,8689-1,0000]",0.9188,0.58,0.9038
289,a_3,"[0,8651-1,0000]",0.9384,0.64,0.9298
290,~d_14,"[0,8402-1,0000]",0.9197,0.84,0.9091
292,d_12,"[0,8550-1,0000]",0.8854,1.12,0.8777
292,a_7,"[0,6427-0,9019]",0.8989,1.12,0.8777
292,~a_9,"[0,1039-0,2766]",0.8910,1.10,0.8777
293,d_15,"[0,8482-1,0000]",0.9020,0.70,0.8989
293,a_6,"[0,7869-1,0000]",0.9446,0.71,0.8989
293,~a_7,"[0,0650-0,2167]",0.9130,0.73,0.8989
294,d_14,"[0,9314-1,0000]",0.9491,0.62,0.9326
294,a_7,"[0,8687-1,0000]",0.9462,0.61,0.9326
295,d_15,"[0,7414-1,0000]",0.9633,0.64,0.9299
295,a_6,"[0,8575-1,0000]",0.9505,0.63,0.9299
296,d_18,"[0,8003-1,0000]",0.9227,0.75,0.9076
296,~a_8,"[0,0153-0,1098]",0.9140,0.78,0.9076
297,a_3,"[0,9042-1,0000]",0.9047,0.55,0.9042
297,a_7,"[0,0022-0,1755]",0.9311,0.54,0.9042
298,~a_6,"[0,8152-1,0000]",0.9458,0.62,0.9267
299,d_13,"[0,9043-1,0000]",0.9324,0.59,0.9164
