Prog,Lit,Intervalo,Metric,Time,Mass
252,d_10,"[0,9468-1,0000]",0.9937,3.96,0.9924
253,~a_7,"[0,9922-0,9993]",0.9929,3.51,0.9929
254,d_10,"[0,9916-1,0000]",0.9916,5.07,0.9916
254,~a_7,"[0,0841-0,1742]",0.9931,5.14,0.9916
254,a_9,"[0,0292-0,0376]",0.9916,5.13,0.9916
255,d_16,"[0,9117-1,0000]",0.9955,2.72,0.9935
255,a_5,"[0,9935-1,0000]",0.9935,2.72,0.9935
255,~a_7,"[0,0673-0,0738]",0.9935,2.77,0.9935
257,~d_10,"[0,8845-1,0000]",0.9919,2.14,0.9902
257,~a_7,"[0,0072-0,0170]",0.9902,2.24,0.9902
258,~d_19,"[0,9303-1,0000]",0.9936,3.84,0.9925
259,d_16,"[0,9887-1,0000]",0.9887,4.07,0.9887
260,d_15,"[0,9820-1,0000]",0.9904,4.04,0.9895
260,a_6,"[0,9895-1,0000]",0.9895,3.99,0.9895
260,a_9,"[0,9101-0,9205]",0.9895,4.29,0.9895
261,~a_8,"[0,0560-0,1342]",0.9863,2.00,0.9845
261,~a_7,"[0,7442-0,8223]",0.9863,1.97,0.9845
262,d_11,"[0,9740-1,0000]",0.9921,4.27,0.9913
262,a_7,"[0,0000-0,0087]",0.9913,4.68,0.9913
265,a_4,"[0,9708-1,0000]",0.9904,1.70,0.9889
265,~a_7,"[0,0084-0,0196]",0.9890,1.83,0.9889
265,a_8,"[0,0000-0,0518]",0.9917,1.89,0.9889
266,~d_16,"[0,9894-1,0000]",0.9894,4.33,0.9894
266,a_5,"[0,9894-1,0000]",0.9894,4.32,0.9894
267,d_14,"[0,9906-1,0000]",0.9906,1.64,0.9906
267,a_8,"[0,9844-0,9937]",0.9906,1.73,0.9906
267,~a_7,"[0,9381-0,9474]",0.9906,1.67,0.9906
268,a_4,"[0,8420-1,0000]",0.9937,2.49,0.9886
268,a_5,"[0,9880-1,0000]",0.9889,2.49,0.9886
268,a_8,"[0,9395-0,9509]",0.9886,2.64,0.9886
269,~a_7,"[0,8820-0,8911]",0.9909,3.59,0.9909
270,~a_0,"[0,9042-1,0000]",0.9917,2.23,0.9876
270,a_7,"[0,9876-1,0000]",0.9876,2.25,0.9876
271,a_1,"[0,9900-1,0000]",0.9900,3.15,0.9900
271,a_8,"[0,0449-0,1502]",0.9903,3.36,0.9900
271,~a_8,"[0,8498-0,9551]",0.9903,3.34,0.9900
272,d_13,"[0,9884-1,0000]",0.9884,2.36,0.9884
272,a_5,"[0,7699-1,0000]",0.9942,2.31,0.9884
272,a_8,"[0,9764-1,0000]",0.9897,2.40,0.9884
273,d_16,"[0,9908-1,0000]",0.9908,2.00,0.9908
273,~a_8,"[0,0120-0,0650]",0.9917,2.06,0.9908
274,a_8,"[0,7982-1,0000]",0.9960,2.71,0.9937
274,~a_6,"[0,9937-1,0000]",0.9937,2.67,0.9937
274,a_7,"[0,0215-0,2233]",0.9960,2.80,0.9937
275,a_9,"[0,9744-1,0000]",0.9900,4.41,0.9886
275,~a_7,"[0,7231-0,9985]",0.9925,4.43,0.9886
275,~a_8,"[0,0004-0,0260]",0.9900,4.49,0.9886
276,d_17,"[0,9352-1,0000]",0.9911,4.83,0.9874
276,a_6,"[0,7851-1,0000]",0.9937,4.83,0.9874
276,a_7,"[0,7183-0,9149]",0.9945,4.97,0.9874
277,a_1,"[0,9890-1,0000]",0.9890,0.99,0.9890
277,a_8,"[0,8203-0,8516]",0.9898,1.04,0.9890
278,d_17,"[0,9902-1,0000]",0.9902,3.86,0.9902
278,~a_8,"[0,1437-0,1535]",0.9902,3.99,0.9902
278,a_7,"[0,0025-0,0738]",0.9938,4.26,0.9902
279,~a_4,"[0,9080-1,0000]",0.9919,5.90,0.9909
279,a_6,"[0,9909-1,0000]",0.9909,5.94,0.9909
279,a_8,"[0,9909-1,0000]",0.9910,6.13,0.9909
280,d_18,"[0,9149-1,0000]",0.9929,4.88,0.9902
280,~a_7,"[0,9902-1,0000]",0.9902,4.94,0.9902
281,a_0,"[0,9876-1,0000]",0.9876,2.57,0.9876
281,a_9,"[0,9454-1,0000]",0.9891,2.58,0.9876
281,~a_9,"[0,0000-0,0546]",0.9891,2.64,0.9876
282,a_0,"[0,9905-1,0000]",0.9905,2.51,0.9905
282,a_6,"[0,9905-1,0000]",0.9905,2.46,0.9905
283,~d_12,"[0,9925-1,0000]",0.9925,5.08,0.9925
283,a_8,"[0,9498-0,9931]",0.9933,5.36,0.9925
283,~a_8,"[0,0069-0,0502]",0.9933,5.38,0.9925
284,a_2,"[0,9830-1,0000]",0.9921,3.99,0.9914
285,a_0,"[0,9941-1,0000]",0.9941,3.26,0.9941
286,~a_2,"[0,9324-1,0000]",0.9919,2.83,0.9904
286,~a_8,"[0,8486-0,8656]",0.9911,2.87,0.9904
286,a_7,"[0,0951-0,1551]",0.9914,2.82,0.9904
287,d_14,"[0,9889-1,0000]",0.9889,2.72,0.9889
287,a_8,"[0,0157-0,0268]",0.9889,2.90,0.9889
288,d_14,"[0,9938-1,0000]",0.9938,1.32,0.9938
288,a_5,"[0,9938-1,0000]",0.9938,1.29,0.9938
288,~a_8,"[0,1220-0,1282]",0.9938,1.33,0.9938
289,d_13,"[0,9930-1,0000]",0.9930,1.39,0.9930
289,a_7,"[0,9662-1,0000]",0.9937,1.47,0.9930
290,d_12,"[0,9947-1,0000]",0.9947,4.74,0.9947
290,a_7,"[0,0038-0,0091]",0.9947,4.87,0.9947
291,a_4,"[0,9915-1,0000]",0.9915,1.77,0.9915
291,~a_9,"[0,1656-0,1741]",0.9915,1.78,0.9915
291,a_7,"[0,0314-0,1931]",0.9931,1.77,0.9915
292,~a_1,"[0,9858-1,0000]",0.9858,3.95,0.9858
292,~a_7,"[0,8403-0,9502]",0.9875,3.95,0.9858
293,a_6,"[0,9923-1,0000]",0.9923,2.11,0.9923
293,a_7,"[0,7976-0,8357]",0.9940,2.15,0.9923
294,d_10,"[0,9892-1,0000]",0.9892,2.23,0.9892
294,a_7,"[0,9892-1,0000]",0.9892,2.24,0.9892
295,a_8,"[0,9559-1,0000]",0.9909,1.22,0.9901
295,~a_7,"[0,8056-0,8155]",0.9901,1.33,0.9901
296,~a_5,"[0,8018-1,0000]",0.9924,7.75,0.9859
297,a_3,"[0,9939-1,0000]",0.9939,2.68,0.9939
297,a_8,"[0,9666-0,9749]",0.9944,2.80,0.9939
298,d_11,"[0,9864-1,0000]",0.9864,0.42,0.9864
298,~a_6,"[0,9864-1,0000]",0.9864,0.42,0.9864
298,~a_7,"[0,0000-0,0153]",0.9867,0.45,0.9864
299,a_3,"[0,9821-1,0000]",0.9913,3.16,0.9902
