Prog,Lit,Intervalo,Metric,Time,Mass
213,~d_9,"[0,0067-1,0000]",0.0073,8.35,0.0073
213,~a_6,"[0,0060-1,0000]",0.0064,8.39,0.0073
214,~a_9,"[0,0526-0,9982]",0.0550,8.66,0.0597
214,a_7,"[0,0502-0,9905]",0.0600,8.61,0.0597
215,a_7,"[0,0481-0,9923]",0.0643,8.66,0.0647
216,d_19,"[0,0076-1,0000]",0.0083,8.40,0.0102
217,d_12,"[0,6928-1,0000]",0.7215,5.27,0.6938
218,a_5,"[0,0089-1,0000]",0.0104,8.93,0.0105
219,d_10,"[0,0089-1,0000]",0.0089,8.08,0.0089
219,a_5,"[0,0018-1,0000]",0.0025,8.13,0.0089
219,~a_8,"[0,0017-0,9998]",0.0024,8.08,0.0089
220,d_20,"[0,0101-1,0000]",0.0104,8.24,0.0103
222,~d_16,"[0,0653-1,0000]",0.0851,8.81,0.0727
224,a_1,"[0,0071-1,0000]",0.0075,4.81,0.0093
224,~a_7,"[0,0030-0,9964]",0.0072,4.99,0.0093
225,a_6,"[0,0573-1,0000]",0.0746,8.27,0.0619
225,~a_8,"[0,0019-0,9435]",0.0614,8.53,0.0619
226,~a_3,"[0,5563-1,0000]",0.5824,8.92,0.5566
227,~a_7,"[0,0063-0,9995]",0.0095,8.88,0.0195
230,d_16,"[0,0158-1,0000]",0.0158,8.50,0.0158
230,a_5,"[0,0152-1,0000]",0.0154,8.53,0.0158
230,a_9,"[0,0035-0,9909]",0.0129,8.63,0.0158
231,d_19,"[0,1254-1,0000]",0.1316,8.63,0.1303
231,~a_9,"[0,1251-1,0000]",0.1356,8.73,0.1303
232,~a_7,"[0,0336-0,9976]",0.0381,8.93,0.0425
233,d_17,"[0,6020-1,0000]",0.6095,8.74,0.6083
233,a_7,"[0,6074-1,0000]",0.6675,8.76,0.6083
235,~d_15,"[0,0707-1,0000]",0.0708,7.48,0.0707
235,a_7,"[0,0704-1,0000]",0.0713,7.65,0.0707
236,a_3,"[0,5227-1,0000]",0.5627,8.48,0.5284
236,~a_8,"[0,0043-0,4813]",0.5627,8.71,0.5284
237,~a_4,"[0,0031-1,0000]",0.0035,7.59,0.0070
237,~a_7,"[0,0017-0,9995]",0.0025,7.71,0.0070
238,~a_8,"[0,0984-0,9949]",0.1111,7.33,0.1064
239,d_9,"[0,0206-1,0000]",0.0222,7.34,0.0397
239,~a_6,"[0,0389-1,0000]",0.0404,7.37,0.0397
239,a_8,"[0,0208-0,9814]",0.0396,7.37,0.0397
240,d_13,"[0,1323-1,0000]",0.1359,8.69,0.1324
240,~a_9,"[0,0667-0,9361]",0.1363,8.84,0.1324
241,~a_2,"[0,1222-1,0000]",0.1436,8.17,0.1827
242,a_9,"[0,5189-1,0000]",0.5775,8.47,0.5214
